loan_id,user_id,loan_amount,origination_date,term_months,age,annual_income,credit_score,employment_status,is_default,origination_month,cohort_type
416,243,10000,2024-05-27,36,49,82229.11142685839,358,Contractor,0,2024-05,Bad
417,5081,15000,2024-01-21,36,26,82212.39936403916,706,Contractor,0,2024-01,Bad
418,5465,15000,2024-11-02,24,63,87195.09838947121,798,Employed,0,2024-11,Good
419,4723,10000,2024-06-06,36,64,86428.95971058222,631,Employed,0,2024-06,Bad
420,8208,10000,2024-06-24,36,64,113564.42947076578,747,Employed,0,2024-06,Bad
421,4612,10000,2024-09-13,36,62,74811.400461763,488,Employed,1,2024-09,Bad
422,6410,25000,2024-09-21,24,33,88147.60441819295,332,Self-Employed,0,2024-09,Bad
423,8115,25000,2024-04-22,24,36,63047.274747180265,710,Employed,0,2024-04,Good
424,6704,25000,2024-06-16,24,62,92081.5444073576,379,Contractor,1,2024-06,Bad
425,2783,15000,2024-01-21,12,48,87329.7086801813,378,Self-Employed,1,2024-01,Bad
426,6860,5000,2024-03-20,12,63,62064.74249137826,404,Contractor,0,2024-03,Bad
427,6164,25000,2024-08-15,36,66,86485.35636898632,518,Self-Employed,1,2024-08,Good
428,1824,25000,2024-02-06,12,20,35923.933742884954,477,Employed,0,2024-02,Good
429,4924,10000,2024-03-31,24,66,32211.40084907497,380,Employed,0,2024-03,Bad
430,8203,25000,2024-11-22,12,57,61867.83443076405,300,Employed,1,2024-11,Good
431,5140,5000,2024-05-31,24,21,80102.43565888918,379,Employed,1,2024-05,Bad
432,8471,15000,2024-06-26,12,48,87732.18491734235,456,Employed,1,2024-06,Bad
433,5667,25000,2024-06-30,24,63,55312.71712736415,820,Employed,0,2024-06,Bad
434,5521,15000,2024-04-19,12,60,94959.21423433648,682,Self-Employed,1,2024-04,Good
435,6922,25000,2024-12-25,36,64,53911.96000407213,678,Employed,1,2024-12,Bad
436,2086,15000,2024-04-18,12,57,63062.6425026753,371,Employed,0,2024-04,Good
437,5070,15000,2024-06-04,12,20,70685.12697479052,698,Self-Employed,0,2024-06,Bad
438,1107,25000,2024-09-16,36,20,75873.52595919746,697,Contractor,0,2024-09,Bad
439,8224,25000,2024-03-07,36,69,20000.0,700,Employed,1,2024-03,Bad
440,8929,15000,2024-09-16,24,22,113589.60218443908,364,Employed,0,2024-09,Bad
441,1849,5000,2024-09-27,36,24,107037.31143545039,666,Self-Employed,0,2024-09,Bad
442,3609,5000,2024-02-06,12,63,96666.5313299603,504,Self-Employed,0,2024-02,Good
443,8108,5000,2024-09-26,24,51,76379.3917467206,823,Employed,0,2024-09,Bad
444,2678,5000,2024-05-02,12,44,59660.168944873934,650,Employed,0,2024-05,Bad
445,294,25000,2024-08-11,24,66,110035.7524816622,508,Employed,0,2024-08,Good
446,3197,10000,2024-07-13,24,59,73976.37733700917,618,Self-Employed,0,2024-07,Good
447,1572,15000,2024-03-22,36,34,49521.926293751705,842,Employed,0,2024-03,Bad
448,6567,5000,2024-02-19,12,30,89027.33643080208,347,Employed,1,2024-02,Good
449,269,5000,2024-03-18,24,37,121895.63569119094,615,Employed,0,2024-03,Bad
450,7074,10000,2024-01-25,24,66,52726.27625670334,327,Employed,1,2024-01,Bad
451,9340,10000,2024-10-21,24,22,88048.4150321339,700,Employed,0,2024-10,Bad
452,3343,25000,2024-01-26,24,38,88025.64599327484,489,Self-Employed,0,2024-01,Bad
453,5178,15000,2024-02-29,36,40,29009.796730029317,514,Employed,0,2024-02,Good
454,880,15000,2024-11-03,36,68,77916.11114839918,451,Self-Employed,0,2024-11,Good
455,59,10000,2024-03-10,12,24,79681.56033660442,743,Employed,0,2024-03,Bad
456,3892,10000,2024-06-02,24,69,81423.2266585522,447,Self-Employed,1,2024-06,Bad
457,217,10000,2024-02-17,12,66,45828.39904988619,705,Contractor,0,2024-02,Good
458,5701,25000,2024-02-23,12,53,52820.820424271384,426,Employed,0,2024-02,Good
459,7650,15000,2024-04-23,36,60,51067.96725963616,737,Employed,0,2024-04,Good
460,6247,10000,2024-10-03,24,61,47468.76138989809,808,Employed,0,2024-10,Bad
461,7979,5000,2024-04-19,36,33,105998.91704571652,499,Employed,0,2024-04,Good
462,6385,15000,2024-03-12,24,32,72023.21242369566,377,Employed,0,2024-03,Bad
463,4957,15000,2024-01-18,24,47,40029.47826664876,611,Employed,1,2024-01,Bad
464,734,5000,2024-01-15,12,55,20000.0,538,Employed,0,2024-01,Bad
465,5951,5000,2024-02-11,12,19,50973.7286994433,637,Contractor,0,2024-02,Good
466,5349,15000,2024-01-20,36,47,88884.71427949627,789,Self-Employed,0,2024-01,Bad
467,5572,15000,2024-01-16,36,58,94660.38976294022,516,Contractor,0,2024-01,Bad
468,7075,10000,2024-05-14,24,54,99621.7773448511,625,Self-Employed,1,2024-05,Bad
469,2422,25000,2024-08-08,12,29,73474.8378452355,447,Employed,0,2024-08,Good
470,3378,25000,2024-04-04,12,67,71720.30891030385,515,Self-Employed,0,2024-04,Good
471,8566,10000,2024-04-02,24,23,42179.887834970126,788,Employed,0,2024-04,Good
472,7105,5000,2024-03-21,36,31,66934.09325710242,551,Employed,0,2024-03,Bad
473,6784,5000,2024-03-18,24,68,46157.308878456344,548,Employed,1,2024-03,Bad
474,112,5000,2024-12-16,12,68,79169.29315460449,634,Employed,0,2024-12,Bad
475,8486,5000,2024-05-25,36,47,20000.0,601,Employed,0,2024-05,Bad
476,2470,10000,2024-11-15,24,53,68161.48047651724,511,Employed,0,2024-11,Good
477,2199,15000,2024-01-26,12,31,73573.15943303356,802,Employed,0,2024-01,Bad
478,5294,10000,2024-07-15,36,61,59985.720483605786,478,Employed,1,2024-07,Good
479,7582,5000,2024-05-23,24,67,60953.38086605673,528,Employed,0,2024-05,Bad
480,8360,10000,2024-03-17,36,58,45580.652270323495,395,Employed,0,2024-03,Bad
481,70,25000,2024-11-09,24,19,96328.32061920609,762,Employed,0,2024-11,Good
482,5957,25000,2024-12-17,12,23,51271.83797526057,808,Self-Employed,0,2024-12,Bad
483,9618,5000,2024-07-19,24,34,81902.59095742874,670,Employed,0,2024-07,Good
484,6075,10000,2024-10-29,24,44,20000.0,425,Employed,0,2024-10,Bad
485,2573,25000,2024-11-22,12,43,38600.25470182892,636,Employed,0,2024-11,Good
486,1655,15000,2024-05-02,36,52,41226.16542263821,599,Employed,1,2024-05,Bad
487,2260,5000,2024-06-26,36,64,74889.97086907356,418,Employed,1,2024-06,Bad
488,102,10000,2024-10-28,12,18,61319.86803286007,609,Employed,0,2024-10,Bad
489,5909,5000,2024-01-08,12,29,58530.88970319053,303,Employed,1,2024-01,Bad
490,9924,25000,2024-01-02,36,56,48462.802867962004,736,Employed,1,2024-01,Bad
491,5709,15000,2024-05-25,12,48,58016.243823576966,318,Self-Employed,0,2024-05,Bad
492,1362,25000,2024-02-05,36,47,88223.30033830537,810,Employed,1,2024-02,Good
493,8525,5000,2024-03-28,12,66,27373.353577407383,546,Self-Employed,1,2024-03,Bad
494,3261,15000,2024-04-28,12,50,28837.544911482815,658,Contractor,0,2024-04,Good
495,1123,10000,2024-02-11,12,26,59646.242232220284,638,Self-Employed,0,2024-02,Good
496,1958,25000,2024-12-23,12,28,58549.78659505978,574,Employed,1,2024-12,Bad
497,8652,15000,2024-05-18,12,26,95247.34900047761,817,Employed,0,2024-05,Bad
498,9410,5000,2024-02-28,12,38,50080.68809080962,681,Employed,0,2024-02,Good
499,6699,10000,2024-06-28,36,23,61735.61356762072,551,Employed,1,2024-06,Bad
500,4986,5000,2024-07-20,12,53,67912.70131189677,752,Contractor,1,2024-07,Good
501,6780,5000,2024-08-08,24,37,50219.609518940655,739,Employed,1,2024-08,Good
502,931,10000,2024-02-18,36,42,70474.09789639938,591,Employed,1,2024-02,Good
503,8503,15000,2024-12-25,24,27,25516.370948243493,536,Employed,1,2024-12,Bad
504,2890,15000,2024-08-27,12,66,59891.106833858794,550,Contractor,1,2024-08,Good
505,5960,10000,2024-05-07,36,45,36894.99757632555,755,Employed,0,2024-05,Bad
506,7140,10000,2024-11-25,24,19,78215.87038336397,822,Employed,0,2024-11,Good
507,1759,5000,2024-10-12,12,64,37524.01938670352,624,Employed,1,2024-10,Bad
508,8082,5000,2024-01-28,36,55,104966.18983977775,506,Contractor,0,2024-01,Bad
509,4342,25000,2024-04-02,12,19,26755.64799726659,739,Employed,1,2024-04,Good
510,8147,10000,2024-06-27,24,67,50325.72534948842,470,Self-Employed,1,2024-06,Bad
511,472,25000,2024-08-04,36,64,94056.48993764167,543,Employed,0,2024-08,Good
512,4418,10000,2024-01-27,36,40,38424.09317865704,612,Self-Employed,1,2024-01,Bad
513,3181,25000,2024-05-06,36,33,27423.828516062982,580,Self-Employed,1,2024-05,Bad
514,7817,5000,2024-04-07,36,50,30337.76448271892,699,Employed,0,2024-04,Good
515,1145,5000,2024-11-03,36,57,91787.89838952597,403,Employed,1,2024-11,Good
516,99,15000,2024-10-26,24,46,35050.83926956846,545,Self-Employed,1,2024-10,Bad
517,3650,25000,2024-02-17,36,58,28932.130349932188,577,Employed,0,2024-02,Good
518,494,10000,2024-12-19,36,51,83491.88670294583,383,Self-Employed,1,2024-12,Bad
519,2158,25000,2024-09-28,12,37,45435.21593629667,687,Employed,1,2024-09,Bad
520,4580,5000,2024-07-06,36,54,63984.84420803675,596,Self-Employed,1,2024-07,Good
521,2178,15000,2024-10-29,24,56,82173.91580246693,378,Employed,0,2024-10,Bad
522,9616,25000,2024-04-19,24,45,122937.90577992136,489,Employed,0,2024-04,Good
523,8698,5000,2024-11-26,24,35,33377.77889743229,589,Employed,1,2024-11,Good
524,6913,10000,2024-01-15,12,60,98073.1540083883,381,Employed,0,2024-01,Bad
525,8553,15000,2024-04-11,36,45,33336.5292763757,594,Employed,0,2024-04,Good
526,8346,5000,2024-04-03,24,63,32206.58269387189,720,Employed,0,2024-04,Good
527,8108,10000,2024-07-02,36,51,76379.3917467206,823,Employed,0,2024-07,Good
528,533,25000,2024-08-06,24,54,47264.2210667881,664,Employed,0,2024-08,Good
529,5667,10000,2024-05-08,24,63,55312.71712736415,820,Employed,0,2024-05,Bad
530,2358,10000,2024-06-01,24,30,40076.70933994683,676,Employed,1,2024-06,Bad
531,6780,10000,2024-11-15,12,37,50219.609518940655,739,Employed,0,2024-11,Good
532,1970,15000,2024-04-01,36,23,46128.34508570198,751,Employed,0,2024-04,Good
533,4972,5000,2024-02-12,36,19,48954.46490139147,488,Employed,0,2024-02,Good
534,7172,5000,2024-09-26,36,36,48496.3033165881,585,Employed,0,2024-09,Bad
535,635,10000,2024-09-04,36,30,77614.54536193475,505,Employed,1,2024-09,Bad
536,2602,25000,2024-03-08,24,55,57198.201698681674,535,Employed,0,2024-03,Bad
537,1193,25000,2024-09-26,36,24,107683.24523898057,412,Employed,1,2024-09,Bad
538,8929,5000,2024-07-26,12,22,113589.60218443908,364,Employed,0,2024-07,Good
539,9401,25000,2024-08-13,12,29,68967.08309046822,692,Employed,1,2024-08,Good
540,5805,10000,2024-07-23,12,51,24043.858522636663,712,Employed,0,2024-07,Good
541,608,5000,2024-05-24,36,52,55388.57802557271,357,Self-Employed,0,2024-05,Bad
542,6422,5000,2024-04-01,12,63,20000.0,753,Employed,1,2024-04,Good
543,5259,25000,2024-05-17,24,46,60532.97780980041,415,Contractor,0,2024-05,Bad
544,3066,5000,2024-01-17,12,57,85139.36757015434,643,Employed,0,2024-01,Bad
545,7867,15000,2024-01-02,36,39,68650.26524439317,382,Contractor,1,2024-01,Bad
546,7254,10000,2024-09-06,24,58,75851.71217957942,344,Self-Employed,1,2024-09,Bad
547,4327,15000,2024-11-16,12,53,71181.7863027189,827,Employed,0,2024-11,Good
548,5571,5000,2024-04-28,36,40,87891.3451064586,523,Self-Employed,0,2024-04,Good
549,2038,25000,2024-07-15,36,42,64212.037166797396,667,Employed,0,2024-07,Good
550,2186,15000,2024-12-20,36,57,59855.8251580707,805,Employed,0,2024-12,Bad
551,9189,15000,2024-08-01,24,20,62216.13994036222,572,Employed,0,2024-08,Good
552,7506,15000,2024-04-16,36,54,29829.736384878204,542,Employed,1,2024-04,Good
553,1180,25000,2024-07-26,12,34,83061.17463052449,710,Employed,0,2024-07,Good
554,4703,25000,2024-04-26,12,58,93737.18410025921,831,Self-Employed,0,2024-04,Good
555,6936,5000,2024-01-09,12,47,75519.16406296466,373,Self-Employed,1,2024-01,Bad
556,9525,25000,2024-05-21,36,27,74372.6921575194,638,Employed,1,2024-05,Bad
557,2745,15000,2024-11-25,36,42,92543.44654465522,788,Employed,0,2024-11,Good
558,2261,5000,2024-01-22,12,32,65856.79535500555,496,Employed,0,2024-01,Bad
559,6121,25000,2024-09-28,24,51,92768.82931036605,776,Employed,0,2024-09,Bad
560,3499,10000,2024-06-17,24,34,67544.70834268318,660,Self-Employed,1,2024-06,Bad
561,3414,25000,2024-07-13,24,57,90686.98358381729,744,Employed,0,2024-07,Good
562,5479,25000,2024-04-03,24,25,67183.9356315066,777,Employed,0,2024-04,Good
563,5799,5000,2024-07-11,36,45,44188.08445691528,792,Self-Employed,0,2024-07,Good
564,8098,5000,2024-12-07,24,34,43037.530225762384,648,Employed,0,2024-12,Bad
565,206,5000,2024-10-14,12,50,77625.52720684417,815,Employed,0,2024-10,Bad
566,5381,10000,2024-06-28,36,34,79777.26328313054,607,Employed,1,2024-06,Bad
567,1810,10000,2024-09-23,36,23,47427.214049010814,330,Employed,1,2024-09,Bad
568,9092,25000,2024-01-20,12,46,48921.239746933614,789,Employed,0,2024-01,Bad
569,8940,25000,2024-12-05,12,24,106878.24849225565,619,Employed,0,2024-12,Bad
570,6943,5000,2024-08-12,24,53,37044.201516099216,568,Employed,1,2024-08,Good
571,9954,5000,2024-06-17,36,35,61953.85971722412,401,Contractor,1,2024-06,Bad
572,2297,10000,2024-11-18,24,40,54634.237279649235,482,Employed,0,2024-11,Good
573,4929,10000,2024-02-13,24,20,50919.75664893449,428,Employed,0,2024-02,Good
574,9924,5000,2024-07-06,36,56,48462.802867962004,736,Employed,0,2024-07,Good
575,5150,25000,2024-04-04,12,69,88640.83568919075,791,Employed,0,2024-04,Good
576,3999,10000,2024-12-27,36,29,20000.0,551,Employed,1,2024-12,Bad
577,5935,5000,2024-05-14,12,39,67400.23169992625,752,Employed,1,2024-05,Bad
578,939,5000,2024-04-03,12,68,65842.97637252633,496,Contractor,1,2024-04,Good
579,5251,5000,2024-02-23,24,18,43612.93260186046,670,Self-Employed,0,2024-02,Good
580,4556,10000,2024-03-22,24,41,62286.8039358788,557,Employed,1,2024-03,Bad
581,6539,25000,2024-09-25,24,36,69605.43073825234,683,Self-Employed,0,2024-09,Bad
582,7696,10000,2024-10-15,36,64,63780.59338748458,386,Employed,1,2024-10,Bad
583,6557,25000,2024-05-14,36,47,74280.16908675147,461,Employed,0,2024-05,Bad
584,2165,10000,2024-06-06,12,67,65304.24205707263,739,Employed,0,2024-06,Bad
585,5269,5000,2024-09-23,12,20,65855.11711345188,772,Employed,0,2024-09,Bad
586,6253,5000,2024-11-21,36,47,69508.46726659719,825,Self-Employed,0,2024-11,Good
587,6122,15000,2024-10-03,36,48,83879.62434509858,588,Self-Employed,0,2024-10,Bad
588,2874,5000,2024-10-14,12,58,68138.71466627871,356,Employed,1,2024-10,Bad
589,1451,25000,2024-05-12,12,28,53918.413379552425,831,Self-Employed,0,2024-05,Bad
590,5106,5000,2024-12-27,36,28,20600.443825952687,545,Employed,1,2024-12,Bad
591,5637,15000,2024-12-14,24,33,25995.729371751404,531,Contractor,0,2024-12,Bad
592,1204,5000,2024-02-04,36,56,56674.05952365596,382,Self-Employed,1,2024-02,Good
593,7053,5000,2024-09-07,24,68,55601.79386321609,321,Employed,1,2024-09,Bad
594,4492,10000,2024-02-16,24,48,73275.97257043034,532,Contractor,1,2024-02,Good
595,3025,25000,2024-09-24,36,30,67139.86759861314,529,Contractor,1,2024-09,Bad
596,6145,15000,2024-10-19,12,34,70417.99105307208,720,Contractor,0,2024-10,Bad
597,2056,10000,2024-02-13,24,37,53503.518442121494,843,Employed,0,2024-02,Good
598,2192,15000,2024-10-04,36,25,94498.5532509616,611,Employed,1,2024-10,Bad
599,9871,5000,2024-05-18,24,45,65773.70220669576,834,Self-Employed,0,2024-05,Bad
600,7833,15000,2024-12-08,24,23,68984.82994440556,755,Employed,0,2024-12,Bad
601,9858,10000,2024-11-06,12,35,44146.023832085484,585,Self-Employed,0,2024-11,Good
602,4729,5000,2024-08-24,24,47,68198.18005936449,342,Self-Employed,1,2024-08,Good
603,5691,10000,2024-09-22,36,57,34787.944893273096,469,Self-Employed,0,2024-09,Bad
604,4825,25000,2024-06-18,24,36,103947.63580795893,790,Contractor,1,2024-06,Bad
605,3012,25000,2024-08-03,36,63,39683.888963922764,584,Employed,0,2024-08,Good
606,7620,25000,2024-04-26,24,35,39551.26384662124,798,Employed,0,2024-04,Good
607,8436,15000,2024-08-25,12,48,75098.51040170761,582,Employed,1,2024-08,Good
608,8332,25000,2024-09-12,12,29,27396.286726300525,844,Employed,0,2024-09,Bad
609,2449,15000,2024-08-31,24,68,138576.20838171552,492,Self-Employed,0,2024-08,Good
610,725,15000,2024-12-01,12,58,33226.20697269293,458,Employed,1,2024-12,Bad
611,9757,10000,2024-11-27,24,34,48372.315724529864,840,Employed,0,2024-11,Good
612,104,5000,2024-03-28,24,24,105894.94515339538,337,Employed,1,2024-03,Bad
613,4048,5000,2024-08-21,12,69,68170.61712837404,732,Self-Employed,0,2024-08,Good
614,63,10000,2024-04-06,12,52,108703.42672802089,729,Contractor,0,2024-04,Good
615,2063,25000,2024-01-18,24,19,20145.203336264094,308,Self-Employed,1,2024-01,Bad
616,3566,10000,2024-04-20,36,55,120240.13940105944,593,Employed,1,2024-04,Good
617,9739,10000,2024-07-27,36,66,110724.36890635882,842,Employed,0,2024-07,Good
618,6585,5000,2024-12-06,12,19,56856.5276704345,727,Employed,0,2024-12,Bad
619,6669,15000,2024-03-05,12,34,96326.45525609786,846,Employed,0,2024-03,Bad
620,4823,10000,2024-05-02,36,41,78560.59923830254,365,Employed,0,2024-05,Bad
621,4834,10000,2024-08-25,36,33,63345.85163633913,823,Contractor,1,2024-08,Good
622,3647,15000,2024-12-29,24,63,90259.48283208159,776,Employed,0,2024-12,Bad
623,9983,5000,2024-05-02,12,47,88054.33641267716,423,Employed,1,2024-05,Bad
624,130,25000,2024-10-13,24,40,83338.69533764664,600,Self-Employed,0,2024-10,Bad
625,3016,10000,2024-08-05,24,49,61985.32028816326,452,Contractor,0,2024-08,Good
626,7670,25000,2024-08-09,36,21,25228.853578532602,766,Contractor,1,2024-08,Good
627,5291,25000,2024-12-10,24,33,81000.66545960824,498,Self-Employed,0,2024-12,Bad
628,927,10000,2024-04-22,12,25,132575.6891101271,355,Employed,1,2024-04,Good
629,1981,25000,2024-01-18,12,41,113333.99369285893,341,Employed,0,2024-01,Bad
630,5526,10000,2024-08-06,12,38,46249.43296085707,628,Employed,1,2024-08,Good
631,9918,15000,2024-06-09,24,26,56038.84526733313,709,Employed,0,2024-06,Bad
632,1820,15000,2024-03-10,24,62,61328.66196861748,807,Self-Employed,0,2024-03,Bad
633,5108,15000,2024-01-07,12,21,45729.65923464777,499,Employed,0,2024-01,Bad
634,4784,15000,2024-01-01,36,56,96856.80646835925,409,Employed,0,2024-01,Bad
635,2896,5000,2024-12-23,36,36,39528.251073331616,391,Employed,1,2024-12,Bad
636,1757,15000,2024-04-08,12,22,55072.116710803675,534,Employed,1,2024-04,Good
637,2328,10000,2024-03-27,24,43,93867.344167918,595,Employed,1,2024-03,Bad
638,3197,10000,2024-03-20,24,59,73976.37733700917,618,Self-Employed,0,2024-03,Bad
639,3654,10000,2024-11-10,24,46,82748.31870368094,643,Employed,1,2024-11,Good
640,6255,25000,2024-02-03,24,55,41016.12598379693,417,Employed,0,2024-02,Good
641,4260,10000,2024-08-13,12,41,60570.797122130956,426,Employed,1,2024-08,Good
642,415,5000,2024-08-10,24,34,66989.33837355414,431,Employed,0,2024-08,Good
643,6338,5000,2024-06-28,12,59,55422.62697100516,737,Employed,0,2024-06,Bad
644,8147,5000,2024-01-08,12,67,50325.72534948842,470,Self-Employed,1,2024-01,Bad
645,2871,5000,2024-08-30,24,58,85250.68096265291,593,Self-Employed,0,2024-08,Good
646,9215,5000,2024-03-28,36,33,82169.38722619163,328,Self-Employed,1,2024-03,Bad
647,6253,5000,2024-11-04,24,47,69508.46726659719,825,Self-Employed,0,2024-11,Good
648,399,15000,2024-05-22,36,59,48972.96833654112,526,Contractor,0,2024-05,Bad
649,3971,5000,2024-01-28,36,30,23371.867592398892,672,Employed,1,2024-01,Bad
650,8321,25000,2024-05-21,12,30,49730.93360670657,578,Employed,1,2024-05,Bad
651,9725,5000,2024-03-30,36,67,50612.744672596964,351,Employed,1,2024-03,Bad
652,6571,10000,2024-07-04,36,54,20000.0,417,Employed,1,2024-07,Good
653,1051,10000,2024-11-08,12,65,67572.93476308094,520,Employed,0,2024-11,Good
654,2953,25000,2024-06-28,24,53,70442.95502717917,397,Employed,0,2024-06,Bad
655,344,5000,2024-02-06,36,20,38166.799194427615,719,Employed,0,2024-02,Good
656,9617,15000,2024-01-02,24,62,79585.12289495477,375,Employed,1,2024-01,Bad
657,604,15000,2024-02-03,12,27,83628.77160712043,823,Self-Employed,0,2024-02,Good
658,9783,15000,2024-11-09,36,54,85694.38035929794,764,Employed,0,2024-11,Good
659,7037,15000,2024-08-13,12,46,79359.6587783469,777,Self-Employed,0,2024-08,Good
660,4829,5000,2024-03-13,12,57,38826.95624732735,801,Self-Employed,0,2024-03,Bad
661,5933,25000,2024-12-29,12,40,53506.46512342402,751,Employed,0,2024-12,Bad
662,4252,15000,2024-04-25,36,64,71847.77717117948,726,Self-Employed,0,2024-04,Good
663,6584,5000,2024-04-23,12,42,61471.25819142986,536,Employed,1,2024-04,Good
664,2149,5000,2024-01-30,24,32,30897.35015454104,628,Employed,0,2024-01,Bad
665,6045,5000,2024-03-23,12,19,45718.26458306298,676,Employed,0,2024-03,Bad
666,748,5000,2024-07-26,36,36,74170.35108213605,829,Employed,0,2024-07,Good
667,8692,5000,2024-04-16,36,26,41222.298831438384,510,Employed,0,2024-04,Good
668,3357,10000,2024-11-10,36,31,105396.81225305784,604,Employed,1,2024-11,Good
