loan_id,user_id,loan_amount,origination_date,term_months
927,9809,10000,2024-08-27,24
928,4803,15000,2024-11-09,12
929,9180,10000,2024-03-25,36
930,1592,5000,2024-03-24,12
931,5902,25000,2024-12-08,12
932,8080,15000,2024-09-28,12
933,8780,25000,2024-01-06,12
934,9035,5000,2024-01-07,24
935,3650,25000,2024-01-14,12
936,1566,5000,2024-01-03,24
937,3610,15000,2024-08-12,12
938,2930,5000,2024-10-31,24
939,722,15000,2024-10-18,12
940,1805,25000,2024-10-11,36
941,655,5000,2024-06-16,24
942,8337,10000,2024-05-11,24
943,7685,10000,2024-04-30,12
944,9889,10000,2024-08-23,24
945,6454,15000,2024-01-23,24
946,4240,5000,2024-04-11,24
947,893,10000,2024-05-11,36
948,4291,15000,2024-09-30,12
949,1661,10000,2024-01-01,36
950,4914,25000,2024-02-01,36
951,7337,25000,2024-05-28,12
952,7351,25000,2024-06-14,36
953,3921,10000,2024-10-23,36
954,9329,15000,2024-06-25,24
955,1300,10000,2024-12-06,24
956,2524,15000,2024-04-02,12
957,1661,10000,2024-04-26,12
958,9507,15000,2024-04-05,36
959,8626,10000,2024-02-28,12
960,7631,5000,2024-05-20,12
961,4513,5000,2024-11-12,24
962,1859,15000,2024-02-20,36
963,8903,25000,2024-09-11,24
964,8330,25000,2024-03-31,24
965,1754,25000,2024-11-16,24
966,7336,15000,2024-10-31,36
967,6278,5000,2024-06-25,36
968,1185,15000,2024-04-12,36
969,6928,10000,2024-05-21,24
970,734,10000,2024-01-30,12
971,1852,10000,2024-05-21,36
972,6521,10000,2024-07-21,12
973,9546,10000,2024-08-10,24
974,8587,10000,2024-12-13,36
975,5292,25000,2024-11-13,12
976,2518,25000,2024-01-03,36
977,7590,10000,2024-02-08,24
978,3328,15000,2024-10-01,36
979,6125,5000,2024-12-26,24
980,2067,10000,2024-04-07,24
981,247,10000,2024-05-07,12
982,5325,15000,2024-06-15,24
983,7588,25000,2024-09-22,24
984,3139,15000,2024-12-10,36
985,342,5000,2024-05-30,24
986,2435,5000,2024-09-04,24
987,342,15000,2024-02-28,24
988,108,10000,2024-08-05,24
989,6821,25000,2024-03-23,12
990,4729,10000,2024-04-11,36
991,5094,10000,2024-05-27,36
992,5522,10000,2024-08-31,24
993,9989,10000,2024-10-26,12
994,5227,25000,2024-09-30,12
995,7803,15000,2024-02-17,24
996,2385,5000,2024-11-26,24
997,5921,5000,2024-09-06,36
998,8801,25000,2024-08-04,36
999,5924,15000,2024-08-22,36
1000,5469,25000,2024-01-01,36
1001,7697,10000,2024-04-06,24
1002,2740,25000,2024-09-19,24
1003,4824,15000,2024-12-16,36
1004,5061,5000,2024-03-30,36
1005,7041,25000,2024-07-17,24
1006,8403,5000,2024-04-09,36
1007,8478,5000,2024-05-31,24
1008,5839,5000,2024-03-09,36
1009,8686,15000,2024-08-01,24
1010,1018,10000,2024-04-17,12
1011,3491,10000,2024-06-12,24
1012,2885,15000,2024-11-01,12
1013,2815,10000,2024-09-04,12
1014,8715,10000,2024-10-28,36
1015,4915,10000,2024-07-16,12
1016,9849,25000,2024-10-05,36
1017,7916,10000,2024-01-12,12
1018,3065,25000,2024-06-04,12
1019,590,5000,2024-07-04,36
1020,8827,25000,2024-08-23,24
1021,8400,10000,2024-11-12,36
1022,2234,15000,2024-08-11,12
1023,9169,5000,2024-02-03,36
1024,1314,5000,2024-12-15,36
1025,8170,25000,2024-04-10,12
1026,971,15000,2024-09-10,12
1027,4707,10000,2024-09-30,12
1028,6590,25000,2024-06-11,36
1029,9672,25000,2024-02-06,36
1030,9363,5000,2024-10-23,36
1031,3186,25000,2024-07-29,24
1032,7265,15000,2024-03-26,36
1033,9592,25000,2024-03-31,24
1034,7127,25000,2024-09-07,12
1035,2376,15000,2024-07-26,24
1036,4445,25000,2024-10-21,36
1037,6451,10000,2024-09-16,12
1038,199,25000,2024-11-03,24
1039,3249,10000,2024-04-22,12
1040,1148,15000,2024-10-01,12
1041,5277,10000,2024-04-01,24
1042,6751,15000,2024-09-29,12
1043,4707,10000,2024-06-21,12
1044,4036,10000,2024-05-09,36
1045,9918,15000,2024-03-28,12
1046,9510,15000,2024-09-02,24
1047,3969,10000,2024-02-24,24
1048,5055,15000,2024-12-12,36
1049,1427,5000,2024-01-04,36
1050,1842,25000,2024-12-21,24
1051,7288,10000,2024-11-11,24
1052,4864,5000,2024-01-29,36
1053,6175,5000,2024-07-07,24
1054,2145,5000,2024-02-15,12
1055,9686,15000,2024-04-06,36
1056,705,25000,2024-02-18,36
1057,9961,10000,2024-04-29,36
1058,1070,25000,2024-05-25,36
1059,7729,10000,2024-11-27,12
1060,6481,25000,2024-09-05,36
1061,6818,25000,2024-03-14,36
1062,6429,5000,2024-09-29,24
1063,6278,15000,2024-04-16,36
1064,8961,10000,2024-12-17,24
1065,8452,10000,2024-07-02,24
1066,6647,10000,2024-12-10,24
1067,6736,5000,2024-11-03,12
1068,2944,5000,2024-03-11,36
1069,9780,5000,2024-01-20,36
1070,8276,5000,2024-06-05,24
1071,4506,5000,2024-12-04,36
1072,5276,25000,2024-08-12,24
1073,3562,10000,2024-06-26,36
1074,6472,25000,2024-04-27,24
1075,9832,5000,2024-06-07,24
1076,2394,15000,2024-01-13,24
1077,6241,5000,2024-02-25,12
1078,2685,5000,2024-08-27,24
1079,2231,5000,2024-10-01,12
1080,9006,10000,2024-11-21,12
1081,3748,10000,2024-06-04,24
1082,896,15000,2024-03-20,12
1083,8853,10000,2024-04-23,36
1084,5041,5000,2024-02-02,12
1085,1111,15000,2024-04-23,12
1086,3746,15000,2024-03-03,12
1087,6824,15000,2024-01-26,12
1088,9351,5000,2024-03-27,24
1089,2138,10000,2024-09-13,36
1090,1841,25000,2024-04-02,36
1091,1911,10000,2024-07-18,12
1092,743,25000,2024-12-27,36
1093,3161,5000,2024-07-23,24
1094,1317,10000,2024-03-24,12
1095,4542,5000,2024-04-16,12
1096,7567,5000,2024-09-03,12
1097,7682,15000,2024-01-05,36
1098,7008,10000,2024-09-24,12
1099,3806,15000,2024-10-30,12
1100,9233,10000,2024-01-14,36
1101,8109,5000,2024-11-04,24
1102,1732,15000,2024-08-05,36
1103,9848,5000,2024-08-21,24
1104,7410,25000,2024-02-14,24
1105,1568,5000,2024-06-08,24
1106,1811,25000,2024-06-06,12
1107,7875,25000,2024-09-24,24
1108,5124,15000,2024-04-09,12
1109,9687,15000,2024-03-23,36
1110,8797,10000,2024-02-13,24
1111,8670,10000,2024-06-01,12
1112,7281,15000,2024-06-18,12
1113,5853,10000,2024-01-21,24
1114,4706,5000,2024-09-06,24
1115,142,5000,2024-07-07,24
1116,4656,5000,2024-11-17,12
1117,2099,5000,2024-12-22,12
1118,5390,5000,2024-01-21,24
1119,1287,25000,2024-10-08,36
1120,9402,5000,2024-06-08,12
1121,808,10000,2024-08-06,12
1122,7389,15000,2024-01-17,36
1123,3806,15000,2024-01-04,36
1124,4505,10000,2024-02-08,36
1125,974,10000,2024-09-27,12
1126,2939,10000,2024-10-15,36
1127,86,15000,2024-07-07,36
1128,7724,10000,2024-05-21,12
1129,9989,10000,2024-12-11,12
1130,9500,25000,2024-10-29,12
1131,8652,25000,2024-05-09,36
1132,2509,25000,2024-12-11,24
1133,1145,15000,2024-11-17,24
1134,7829,10000,2024-06-24,12
1135,4665,5000,2024-07-12,36
1136,4646,15000,2024-12-02,36
1137,5833,25000,2024-09-30,36
1138,9602,25000,2024-06-27,12
1139,4267,15000,2024-08-27,24
1140,9546,15000,2024-05-11,36
1141,4131,10000,2024-03-21,24
1142,9417,15000,2024-06-09,24
1143,1192,5000,2024-06-29,36
1144,9725,5000,2024-09-25,12
1145,9440,15000,2024-11-22,24
1146,5922,5000,2024-02-27,24
1147,2026,10000,2024-07-09,24
1148,3512,15000,2024-11-16,24
1149,5742,5000,2024-12-25,24
1150,8025,25000,2024-02-11,36
1151,7873,10000,2024-04-04,12
1152,3693,15000,2024-12-21,24
1153,6500,15000,2024-03-29,12
1154,8160,15000,2024-04-18,12
1155,4629,25000,2024-08-20,36
1156,6517,5000,2024-10-22,12
1157,3484,15000,2024-12-15,12
1158,1016,5000,2024-04-11,12
1159,6158,10000,2024-01-21,12
1160,6359,25000,2024-03-23,24
1161,2584,25000,2024-06-09,36
1162,5140,10000,2024-07-16,36
1163,928,10000,2024-02-11,36
1164,9704,15000,2024-02-06,12
1165,1738,10000,2024-07-18,12
1166,6580,25000,2024-11-28,24
1167,3039,5000,2024-06-02,12
1168,7220,5000,2024-02-08,12
1169,6501,5000,2024-02-16,36
1170,1722,5000,2024-11-07,12
1171,2767,5000,2024-04-19,36
1172,2826,5000,2024-07-04,36
1173,6671,25000,2024-07-03,36
1174,8411,10000,2024-11-22,12
1175,8714,25000,2024-08-03,12
1176,405,15000,2024-04-19,24
1177,5139,5000,2024-07-18,36
1178,8772,10000,2024-06-21,24
1179,6159,10000,2024-11-16,12
1180,4422,5000,2024-01-04,12
1181,3698,10000,2024-03-01,12
1182,5067,5000,2024-06-19,24
1183,158,15000,2024-12-26,12
1184,3176,5000,2024-05-26,12
1185,5912,15000,2024-12-07,12
1186,9814,10000,2024-12-21,24
1187,7044,25000,2024-05-08,24
1188,7922,10000,2024-05-26,12
1189,806,25000,2024-02-20,36
1190,9498,5000,2024-03-04,24
1191,8706,10000,2024-03-03,24
1192,7236,10000,2024-10-11,36
1193,504,15000,2024-02-12,24
1194,7237,5000,2024-03-10,36
1195,7727,25000,2024-09-12,36
1196,5987,5000,2024-10-21,36
1197,5184,15000,2024-01-23,36
1198,2640,15000,2024-09-13,36
1199,8958,15000,2024-03-01,24
1200,237,5000,2024-07-25,12
1201,4492,15000,2024-10-07,36
1202,5961,5000,2024-05-11,24
1203,1800,15000,2024-12-30,12
1204,3388,10000,2024-12-29,12
1205,4000,25000,2024-01-01,24
1206,1447,5000,2024-02-09,12
1207,132,25000,2024-10-03,12
1208,6370,5000,2024-09-03,36
1209,5593,5000,2024-05-17,36
1210,4214,10000,2024-11-17,24
1211,6060,10000,2024-01-17,36
1212,1459,5000,2024-05-03,12
1213,5299,15000,2024-03-31,12
1214,2023,5000,2024-09-02,36
1215,1949,5000,2024-04-22,24
1216,6606,10000,2024-05-05,24
1217,9813,10000,2024-09-22,36
1218,6862,25000,2024-08-28,24
1219,7272,25000,2024-05-17,24
1220,7868,15000,2024-09-02,12
1221,9950,25000,2024-08-25,36
1222,4719,25000,2024-10-29,36
1223,4151,25000,2024-01-09,12
1224,524,15000,2024-02-15,12
1225,2482,5000,2024-12-24,36
1226,4485,5000,2024-05-03,36
1227,6811,15000,2024-03-08,12
1228,7503,5000,2024-12-30,24
1229,8538,25000,2024-11-19,12
1230,2313,25000,2024-05-11,24
1231,7016,25000,2024-12-26,36
1232,7272,25000,2024-08-24,36
1233,9891,5000,2024-07-31,36
1234,141,15000,2024-02-28,36
1235,6893,15000,2024-06-01,36
1236,7777,15000,2024-10-07,12
1237,9314,10000,2024-03-22,36
1238,2884,15000,2024-08-25,36
1239,7629,10000,2024-11-07,36
1240,9227,15000,2024-02-18,36
1241,7462,25000,2024-03-05,24
1242,9175,15000,2024-07-07,36
1243,3461,10000,2024-01-09,24
1244,2585,25000,2024-04-05,24
1245,4734,10000,2024-03-25,36
1246,9349,5000,2024-02-05,24
1247,9770,5000,2024-03-23,36
1248,6548,5000,2024-06-11,24
1249,1308,25000,2024-08-01,12
1250,2853,25000,2024-08-08,36
1251,2225,10000,2024-11-13,36
1252,3445,25000,2024-11-14,24
1253,1252,15000,2024-04-28,12
1254,9864,10000,2024-03-16,36
1255,1396,15000,2024-03-09,24
1256,9207,25000,2024-04-03,24
1257,4742,15000,2024-11-14,36
1258,757,25000,2024-11-12,24
1259,7305,25000,2024-12-20,36
1260,2621,15000,2024-10-19,12
1261,2430,5000,2024-09-10,12
1262,9424,25000,2024-01-04,12
1263,7806,10000,2024-02-25,12
1264,4025,10000,2024-02-12,24
1265,35,5000,2024-10-03,24
1266,7434,15000,2024-02-27,24
1267,21,5000,2024-09-06,36
1268,2313,15000,2024-05-23,12
1269,457,5000,2024-11-04,36
1270,7288,25000,2024-01-18,12
1271,7901,10000,2024-11-08,36
1272,4479,5000,2024-12-16,24
1273,1063,10000,2024-06-14,24
1274,7921,15000,2024-02-01,24
1275,7128,5000,2024-04-21,36
1276,7190,5000,2024-08-12,24
1277,9783,5000,2024-10-01,24
1278,8095,5000,2024-12-05,12
1279,8239,10000,2024-10-30,36
1280,4842,25000,2024-03-14,36
1281,4635,10000,2024-06-02,24
1282,7650,25000,2024-04-19,36
1283,5168,5000,2024-12-03,24
1284,4775,25000,2024-06-21,36
1285,5080,10000,2024-09-27,12
1286,7249,5000,2024-05-25,36
1287,1654,10000,2024-10-13,24
1288,45,10000,2024-04-11,36
1289,4371,10000,2024-01-15,36
1290,3765,25000,2024-09-05,12
1291,3033,5000,2024-03-05,36
1292,4328,5000,2024-12-26,12
1293,86,10000,2024-06-22,12
1294,1614,15000,2024-11-26,12
1295,6782,10000,2024-12-23,24
1296,7228,25000,2024-01-30,12
1297,3292,25000,2024-02-10,36
1298,8780,5000,2024-03-07,36
1299,8795,15000,2024-09-29,12
1300,6782,25000,2024-01-26,12
1301,3517,5000,2024-04-27,12
1302,1257,15000,2024-11-24,24
1303,3036,15000,2024-07-27,12
1304,7517,5000,2024-12-22,12
1305,5287,25000,2024-09-04,12
1306,4956,10000,2024-04-04,12
1307,9002,25000,2024-11-09,12
1308,638,25000,2024-04-04,36
1309,153,25000,2024-04-11,36
1310,5910,5000,2024-08-01,36
1311,2739,5000,2024-05-10,24
1312,139,10000,2024-05-11,24
1313,6240,25000,2024-04-11,36
1314,726,25000,2024-02-26,12
1315,5701,10000,2024-07-11,12
1316,2366,15000,2024-09-11,24
1317,19,15000,2024-06-10,24
1318,9629,10000,2024-02-01,12
1319,1962,25000,2024-06-20,24
1320,1852,5000,2024-04-06,12
1321,7113,25000,2024-05-18,36
1322,5522,10000,2024-10-18,24
1323,9055,10000,2024-05-20,36
1324,101,10000,2024-11-08,24
1325,8785,5000,2024-06-01,36
1326,6839,25000,2024-07-16,36
1327,7136,5000,2024-12-11,24
1328,6030,15000,2024-05-11,24
1329,2510,25000,2024-12-30,36
1330,1956,10000,2024-01-26,36
1331,9847,25000,2024-09-25,12
1332,7079,10000,2024-03-12,36
1333,7544,5000,2024-10-29,24
1334,4781,25000,2024-07-26,12
1335,9881,10000,2024-06-18,12
1336,911,5000,2024-08-18,36
1337,6164,25000,2024-10-13,12
1338,7994,25000,2024-06-16,24
1339,6716,15000,2024-08-02,24
1340,6143,25000,2024-04-25,36
1341,6606,15000,2024-05-23,12
1342,1182,25000,2024-11-07,36
1343,7532,15000,2024-11-25,36
1344,605,5000,2024-02-05,36
1345,5850,25000,2024-08-10,12
1346,2371,5000,2024-08-23,24
1347,203,25000,2024-12-17,24
1348,243,25000,2024-12-01,12
1349,9722,25000,2024-07-02,36
1350,6232,25000,2024-08-29,24
1351,3741,25000,2024-10-30,36
1352,2722,25000,2024-07-26,24
1353,6027,10000,2024-02-27,36
1354,8852,25000,2024-09-27,36
1355,8905,15000,2024-05-28,36
1356,9367,25000,2024-03-04,24
1357,5220,5000,2024-05-14,36
1358,8439,15000,2024-11-03,24
1359,731,15000,2024-01-19,24
1360,1561,15000,2024-03-26,24
1361,9177,10000,2024-06-22,24
1362,8688,25000,2024-02-07,12
1363,5409,5000,2024-05-20,24
1364,6559,5000,2024-10-26,36
1365,2576,5000,2024-07-17,24
1366,7509,10000,2024-02-04,36
1367,1083,10000,2024-05-10,12
1368,2754,10000,2024-08-14,24
1369,2959,25000,2024-05-23,12
1370,8736,10000,2024-05-23,24
1371,6834,5000,2024-07-12,24
1372,4315,10000,2024-12-23,12
1373,5091,5000,2024-12-02,36
1374,2151,15000,2024-06-14,36
1375,6104,5000,2024-01-24,36
1376,884,15000,2024-08-02,24
1377,2678,25000,2024-12-29,36
1378,5239,10000,2024-11-08,36
1379,3976,25000,2024-08-23,24
1380,7,25000,2024-05-02,12
1381,7646,25000,2024-02-25,36
1382,9738,15000,2024-03-26,12
1383,5401,10000,2024-11-17,24
1384,2090,25000,2024-03-18,24
1385,4192,25000,2024-04-01,36
1386,5624,5000,2024-11-28,36
1387,2294,5000,2024-09-04,12
1388,7392,10000,2024-04-11,36
1389,4210,5000,2024-12-02,12
1390,4426,15000,2024-03-13,24
1391,3225,15000,2024-11-13,12
1392,1241,15000,2024-08-19,24
1393,7518,25000,2024-01-14,36
1394,3494,10000,2024-07-12,12
1395,3591,15000,2024-08-21,12
1396,8909,15000,2024-07-06,12
1397,8456,15000,2024-10-03,36
1398,6945,15000,2024-01-30,36
1399,318,15000,2024-01-25,36
1400,2208,15000,2024-07-05,12
1401,641,10000,2024-08-18,12
1402,859,15000,2024-12-20,24
1403,4244,10000,2024-05-13,12
1404,9663,10000,2024-05-10,24
1405,9167,10000,2024-04-21,36
1406,9478,15000,2024-05-08,24
1407,8244,15000,2024-03-05,24
1408,1020,10000,2024-01-26,12
1409,7901,10000,2024-01-18,12
1410,8480,15000,2024-05-13,24
1411,5374,5000,2024-07-21,24
1412,6358,5000,2024-09-10,36
1413,5212,5000,2024-02-09,12
1414,7773,15000,2024-01-30,36
1415,4739,10000,2024-03-18,24
1416,3902,5000,2024-11-25,36
1417,7903,25000,2024-09-05,12
1418,4934,25000,2024-10-13,24
1419,7671,10000,2024-06-12,24
1420,1550,25000,2024-11-30,36
1421,4935,15000,2024-02-17,12
1422,2667,25000,2024-03-18,24
1423,2454,10000,2024-04-20,24
1424,1568,5000,2024-12-08,36
1425,3753,15000,2024-09-29,24
1426,8480,10000,2024-10-09,24
1427,2474,15000,2024-12-29,12
1428,436,5000,2024-09-10,12
1429,9182,5000,2024-05-05,36
1430,6225,5000,2024-06-19,24
1431,2406,15000,2024-07-21,12
1432,8447,25000,2024-05-08,36
1433,1835,15000,2024-10-06,12
1434,7043,5000,2024-01-08,36
1435,8657,15000,2024-10-12,36
1436,4352,15000,2024-01-18,24
1437,423,25000,2024-11-28,36
1438,5934,5000,2024-05-01,36
1439,9481,25000,2024-05-05,12
1440,6073,5000,2024-08-15,36
1441,9541,10000,2024-03-23,36
1442,555,5000,2024-07-06,12
1443,7,15000,2024-06-02,12
1444,1766,10000,2024-05-03,12
1445,2092,15000,2024-12-19,12
1446,4831,10000,2024-11-04,24
1447,1658,15000,2024-04-04,24
1448,9004,10000,2024-05-01,36
1449,6095,10000,2024-12-27,12
1450,7464,15000,2024-03-11,24
1451,9421,10000,2024-04-13,36
1452,1963,15000,2024-06-02,24
1453,491,25000,2024-08-31,24
1454,8510,15000,2024-06-09,24
1455,8083,25000,2024-06-09,36
1456,2549,10000,2024-06-28,24
1457,9409,5000,2024-06-16,36
1458,8525,25000,2024-02-23,12
1459,1177,5000,2024-08-26,12
1460,6100,5000,2024-12-19,12
1461,2601,15000,2024-02-18,12
1462,3095,15000,2024-12-25,24
1463,2264,5000,2024-05-13,24
1464,1067,15000,2024-10-15,12
1465,5745,5000,2024-05-12,36
1466,2791,15000,2024-05-25,24
1467,7080,15000,2024-05-10,24
1468,1674,15000,2024-12-19,36
1469,2364,5000,2024-05-01,36
1470,3724,10000,2024-01-02,36
1471,3502,15000,2024-03-05,12
1472,2815,15000,2024-10-17,12
1473,6643,5000,2024-11-19,36
1474,349,25000,2024-02-04,12
1475,2123,5000,2024-11-23,12
1476,4134,15000,2024-10-11,36
1477,212,15000,2024-11-29,24
1478,3530,10000,2024-10-24,12
1479,7738,15000,2024-04-22,36
1480,6350,25000,2024-04-03,36
1481,4101,15000,2024-04-23,36
1482,9459,15000,2024-01-07,24
1483,148,10000,2024-01-22,36
1484,1710,25000,2024-02-26,36
1485,3023,25000,2024-06-21,24
1486,3991,15000,2024-06-30,36
1487,7855,25000,2024-01-02,12
1488,3837,10000,2024-11-08,24
1489,8184,5000,2024-04-27,24
1490,4524,15000,2024-03-24,36
1491,369,15000,2024-11-26,12
1492,7145,25000,2024-10-16,24
1493,1471,15000,2024-02-13,36
1494,2598,15000,2024-03-09,36
1495,1303,10000,2024-02-22,24
1496,1895,5000,2024-12-15,24
1497,2525,5000,2024-10-15,36
1498,1089,25000,2024-11-27,24
1499,5706,10000,2024-11-20,12
1500,1327,10000,2024-05-08,12
1501,7485,10000,2024-06-11,36
1502,4270,10000,2024-09-07,12
1503,7583,15000,2024-01-25,36
1504,9476,25000,2024-05-11,24
1505,3357,25000,2024-11-24,24
1506,6217,15000,2024-04-27,36
1507,1103,25000,2024-08-23,36
1508,1068,10000,2024-04-24,24
1509,745,15000,2024-05-04,36
1510,3075,15000,2024-07-13,12
1511,2491,5000,2024-04-03,12
1512,7545,15000,2024-07-30,12
1513,3765,5000,2024-05-06,24
1514,6022,15000,2024-05-17,24
1515,2863,25000,2024-05-27,24
1516,9075,5000,2024-10-22,36
1517,5956,5000,2024-03-15,24
1518,6869,5000,2024-01-15,24
1519,2561,5000,2024-06-04,12
1520,4792,10000,2024-12-29,24
1521,3835,15000,2024-02-04,36
1522,2775,10000,2024-01-07,36
1523,8269,25000,2024-06-30,12
1524,3115,15000,2024-06-18,12
1525,5705,10000,2024-10-20,36
1526,1013,15000,2024-07-29,12
1527,4286,10000,2024-11-15,12
1528,9067,25000,2024-02-26,36
1529,4358,10000,2024-12-29,12
1530,3557,25000,2024-05-03,36
1531,2326,5000,2024-07-12,36
1532,6958,10000,2024-03-23,36
1533,9918,5000,2024-07-19,12
1534,3989,25000,2024-09-08,36
1535,2355,5000,2024-12-02,24
1536,6694,10000,2024-01-02,24
1537,2395,15000,2024-09-26,24
1538,5543,10000,2024-08-28,12
1539,4522,5000,2024-05-25,36
1540,42,5000,2024-11-21,24
1541,1849,10000,2024-03-16,36
1542,4192,10000,2024-08-17,12
1543,7431,10000,2024-11-29,12
1544,2867,10000,2024-09-25,24
1545,9839,25000,2024-03-13,12
1546,6894,15000,2024-04-15,12
1547,8397,5000,2024-08-11,36
1548,3335,25000,2024-01-10,36
1549,3660,10000,2024-10-09,24
1550,7080,10000,2024-09-26,24
1551,655,25000,2024-09-21,36
1552,2363,10000,2024-05-16,12
1553,9585,5000,2024-08-05,24
1554,8076,5000,2024-08-11,36
1555,5372,5000,2024-12-26,12
1556,5453,25000,2024-10-17,12
1557,4840,10000,2024-06-02,12
1558,7594,25000,2024-06-17,24
1559,285,5000,2024-12-30,24
1560,9533,25000,2024-04-15,36
1561,512,10000,2024-04-30,36
1562,4125,10000,2024-03-07,36
1563,3079,15000,2024-10-12,36
1564,4638,15000,2024-10-11,36
1565,8407,15000,2024-03-24,24
1566,5120,5000,2024-11-19,12
1567,3332,15000,2024-01-14,12
1568,2309,5000,2024-12-30,24
1569,1838,25000,2024-06-28,12
1570,8011,10000,2024-02-08,24
1571,5120,25000,2024-10-03,12
1572,5737,15000,2024-11-22,12
1573,566,15000,2024-01-06,36
1574,7640,5000,2024-07-01,24
1575,8993,5000,2024-02-09,12
1576,1279,25000,2024-07-16,24
1577,9494,25000,2024-06-01,24
1578,7192,15000,2024-09-08,36
1579,5085,5000,2024-08-16,36
1580,3505,5000,2024-03-29,36
1581,9184,25000,2024-01-22,12
1582,5614,5000,2024-11-07,12
1583,6518,25000,2024-10-28,12
1584,6906,10000,2024-04-29,12
1585,377,15000,2024-07-02,36
1586,8143,5000,2024-07-24,24
1587,1105,5000,2024-03-30,24
1588,6747,10000,2024-04-25,24
1589,9806,10000,2024-06-11,12
1590,5675,10000,2024-04-13,12
1591,5243,25000,2024-05-27,12
1592,2848,25000,2024-09-27,24
1593,8215,10000,2024-04-19,12
1594,2704,15000,2024-07-18,24
1595,4866,15000,2024-10-06,12
1596,6663,5000,2024-08-12,24
1597,3349,25000,2024-03-20,12
1598,9111,15000,2024-09-07,36
